country_year,suicides_no,population,gdp_for_year,country,year,15-24 years,25-34 years,35-54 years,5-14 years,55-74 years,75+ years,female
Colombia1996,1209,33703636,97160109278,Colombia,1996,0.21835753863470397,0.19566046227178574,0.2305690994289162,0.25309542270157437,0.08447432793304556,0.017843149029974095,0.5068068026844345
Colombia1997,1242,34338825,106659508271,Colombia,1997,0.21818288773713138,0.19344564061233896,0.23577329742645534,0.2491312675957899,0.08518247202692579,0.018284434601358666,0.5069565717522367
Colombia1998,2052,34987039,98443739941,Colombia,1998,0.21847950608223807,0.19065114369924246,0.24098066715505706,0.24508653047204138,0.08611977709802765,0.018682375493393424,0.5070707183880293
Colombia1999,NA,35629408,86186158685,Colombia,1999,0.21868379064844412,0.18776343407109095,0.24609926159873327,0.24102814169688141,0.08740024532543454,0.019025126659415727,0.5071751121994506
Colombia2000,2358,36252342,99886577331,Colombia,2000,0.2184792088742846,0.1851223570604073,0.2510696550308391,0.23691757624928067,0.08909680924890315,0.019314393536285186,0.5072896807604872
Colombia2001,2412,36884428,98203546156,Colombia,2001,0.21781625568383492,0.1828682011823526,0.255948363900343,0.23269876924755348,0.0908319630170217,0.0198364469688943,0.5074069197982412
Colombia2002,2379,37478276,97933391976,Colombia,2002,0.21678190320173746,0.18077354998933248,0.2607844074791487,0.228397298744478,0.09297151235024792,0.020291328235055424,0.5075321234093052
Colombia2003,2269,38044513,94684584163,Colombia,2003,0.21545601069988726,0.17903790751638746,0.26533868366247715,0.2239686968788377,0.09550144589838751,0.020697255344022933,0.5076641406869895
Colombia2004,2244,38604716,117074863822,Colombia,2004,0.2139664749767878,0.17790647650406236,0.26925958994232724,0.21939832428763367,0.09839927329085908,0.02106986099832984,0.5077956796780995
Colombia2005,2102,39172790,146566264837,Colombia,2005,0.2123612844528051,0.1774752321700854,0.27232609676257424,0.21478281225309712,0.10163496141071392,0.021419612950724216,0.5079239696738476
Colombia2006,2177,39708676,162590146096,Colombia,2006,0.21045078410572038,0.17777671559736719,0.2745959346516615,0.2103524176933021,0.10476846420162687,0.02205568375032197,0.5080792167434643
Colombia2007,2181,40275206,207416494642,Colombia,2007,0.20832476933823751,0.17868993643384468,0.2760232436799951,0.20610687875811237,0.10822171834453187,0.022633453445278468,0.5082102621647671
Colombia2008,2220,40859129,243982437871,Colombia,2008,0.20599000042316123,0.17988675186884184,0.2768899944000275,0.20212946781122035,0.11194210723385709,0.023161678262891998,0.5083256180032619
Colombia2009,2249,41436173,233821670544,Colombia,2009,0.20345276577544938,0.18090604071954233,0.2776491690002356,0.19847445853650625,0.11586803636523094,0.023649529603035492,0.5084388705491697
Colombia2010,2107,41989103,287018184638,Colombia,2010,0.20075477678101386,0.18150068602322847,0.2786087618971046,0.19504267571517306,0.11997672348466219,0.024116376098817827,0.5085606615602148
Colombia2011,2044,42538305,335415156702,Colombia,2011,0.19785132482359136,0.1819187200806426,0.27980247449916024,0.19180042552236154,0.12382808858980159,0.02479896648444267,0.5086817869212231
Colombia2012,2119,43055864,369659700376,Colombia,2012,0.19481945595145878,0.18194420625260244,0.281211009956739,0.1887240028443048,0.12784990216431377,0.02545142283058122,0.5088106001078041
Colombia2013,2068,43546298,380191881860,Colombia,2013,0.19174856149654787,0.1816341770315355,0.28275604507184515,0.1856815474876877,0.132091228512697,0.026088440399686788,0.5089469832774304
Colombia2014,2126,44021800,378195716714,Colombia,2014,0.18873871581807194,0.1811037485972859,0.28428440000181726,0.18253047353811067,0.13662351380452412,0.026719148240190088,0.5090864526212013
Colombia2015,2332,44490427,291519591533,Colombia,2015,0.1858374836456391,0.18041436194802085,0.285674961042743,0.17925022387400327,0.1414626566744347,0.02736031281515909,0.5092269849421764
Costa Rica1985,128,2236200,4796628461,Costa Rica,1985,0.25069314014846616,0.1936320543779626,0.19407924157052142,0.2636615687326715,0.08407119220105536,0.01386280296932296,0.49575172167069137
Costa Rica1986,131,2292900,5477895475,Costa Rica,1986,0.25068690304854113,0.19364124035064764,0.19407736927035632,0.2636399319638885,0.08408565571983079,0.013868899646735575,0.4957477430328405
Costa Rica1987,119,2400700,5841132962,Costa Rica,1987,0.2506352313908443,0.19365185154329986,0.19411005123505645,0.263631440829758,0.08410047069604698,0.013870954304994377,0.49577206648060984
Costa Rica1988,138,2465200,6063759371,Costa Rica,1988,0.2506490345610904,0.1936151225052734,0.1940207691059549,0.2637108551030342,0.08413110498134026,0.01387311374330683,0.49578127535291255
Costa Rica1989,167,2556000,6866402028,Costa Rica,1989,0.22496087636932707,0.19953051643192488,0.20579029733959311,0.26721439749608766,0.08763693270735524,0.01486697965571205,0.4953051643192488
Costa Rica1990,157,2627800,7403457319,Costa Rica,1990,0.21957531014536874,0.20016744044447826,0.20892000913311515,0.26676307177106323,0.08828677981581551,0.01628738869015907,0.4950148413121242
Costa Rica1991,125,2704000,7168999428,Costa Rica,1991,0.21597633136094674,0.20007396449704143,0.21301775147928995,0.2655325443786982,0.08912721893491124,0.016272189349112426,0.49556213017751477
Costa Rica1992,149,2778400,8528593084,Costa Rica,1992,0.21228044917938382,0.19914339188021882,0.21746328822343794,0.26446875899798444,0.08983587676360495,0.016808234955369997,0.49514108839619925
Costa Rica1993,164,2853700,9537297507,Costa Rica,1993,0.20986789080842416,0.1977082384273049,0.2220275431895434,0.2627816518905281,0.09040894277604514,0.017205732908154327,0.4950064828117882
Costa Rica1994,162,2929100,10432619390,Costa Rica,1994,0.2083233757809566,0.19541838790072036,0.22672493257314533,0.26083097197091254,0.09112013929193268,0.01758219248233246,0.4950326038714964
Costa Rica1995,209,3135200,11513472694,Costa Rica,1995,0.21108701199285532,0.19220464404184742,0.22958662924215362,0.2581972441949477,0.09147741770859913,0.017447052819596836,0.49390788466445523
Costa Rica1996,209,3192446,11618286553,Costa Rica,1996,0.19828181901902178,0.18765955634018555,0.245684970082501,0.24637754248623156,0.10063286896630358,0.021363243105756526,0.49831289237155463
Costa Rica1997,187,3279559,12552071367,Costa Rica,1997,0.199566161182037,0.18370213800087146,0.25012966682410653,0.2431433616531979,0.10165818026143149,0.021800492078355656,0.49853593120294526
Costa Rica1998,223,3365726,13617405420,Costa Rica,1998,0.20130842498765497,0.17955828846436103,0.2546787825271576,0.23928596683152462,0.10292430221592608,0.02224423497337573,0.4987482641189449
Costa Rica1999,233,3449923,14195623425,Costa Rica,1999,0.2029825013485808,0.1758230546015085,0.2590167954473187,0.23491828658204836,0.10453943464825156,0.022719927372292077,0.49893925168764636
Costa Rica2000,239,3531421,14949514585,Costa Rica,2000,0.20424469356669736,0.17284571847989805,0.2629544877260457,0.23015890770315972,0.10654917666287876,0.023247015861320414,0.49909767201361716
Costa Rica2001,198,3606850,15913363335,Costa Rica,2001,0.20514077380539805,0.17020696729833512,0.2660848108460291,0.22586245615980705,0.10870926154400655,0.023995730346424163,0.4992245311005448
Costa Rica2002,275,3680372,16504795453,Costa Rica,2002,0.20570203229456152,0.16819604105237188,0.26877772138251244,0.2213132259456381,0.11126022043423871,0.024750758890677356,0.4993196339935202
Costa Rica2003,315,3751871,17195867540,Costa Rica,2003,0.20588314470300284,0.16688846711414118,0.2710799491773571,0.2165647486280845,0.1140718857338112,0.025511804643603152,0.4993961679386098
Costa Rica2004,325,3820857,18529767934,Costa Rica,2004,0.20567008919726648,0.1663579662887148,0.27308297588734676,0.21165932145589328,0.11695622212503634,0.026273425045742357,0.499467527834724
Costa Rica2005,272,3887096,19952156475,Costa Rica,2005,0.2050592524599341,0.16661152695997217,0.2748589178142243,0.20659819052578068,0.11982184129231693,0.027050270947771807,0.4995441326892878
Costa Rica2006,350,3953916,22600431878,Costa Rica,2006,0.20416442837935858,0.16759915992145508,0.2762468904245816,0.20170433565103557,0.12233896724159037,0.027946218381978777,0.4996175943039761
Costa Rica2007,270,4015241,26743874206,Costa Rica,2007,0.202864535403977,0.16935645954999962,0.2774386394241342,0.19661908214226742,0.12489511837521085,0.028826165104410918,0.4997027575679766
Costa Rica2008,261,4072561,30612932876,Costa Rica,2008,0.2012070537433325,0.17158171479813317,0.2784950305225631,0.1913670538022635,0.1276376216341511,0.029711525499556666,0.4997987752669635
Costa Rica2009,278,4128459,30562361123,Costa Rica,2009,0.19925715624159038,0.1738416198392669,0.27947619196412027,0.18603115593493844,0.13077397644011968,0.03061989957996434,0.49989935712090156
Costa Rica2010,311,4184663,37268635287,Costa Rica,2010,0.19702757426344725,0.17582084865615225,0.28038984262293043,0.18079592072288736,0.13439361783732645,0.031572195897256246,0.5000022701947564
Costa Rica2011,316,4235514,42262697840,Costa Rica,2011,0.19458488391255466,0.17750738163065924,0.2810832404284344,0.1761339945990026,0.138034014289647,0.032656485139702054,0.5001253684912859
Costa Rica2012,302,4290210,46473128286,Costa Rica,2012,0.1918589066735661,0.1788453245878407,0.28166733096981267,0.17186105109073915,0.14203150894711447,0.03373587773092693,0.5002417131096146
Costa Rica2013,311,4347229,49745088112,Costa Rica,2013,0.18881660018370322,0.17977865900324091,0.28214432688041047,0.16808592323983854,0.14634724786754966,0.03482724282525719,0.50035229338045
Costa Rica2014,268,4403674,50577769838,Costa Rica,2014,0.18541654082477496,0.18030149370729986,0.2825427131981159,0.164856889951436,0.15093964721275915,0.03594271510561409,0.5004566641399886
Croatia1995,929,4497400,22387561845,Croatia,1995,0.14586205363098678,0.15697958820651933,0.29112376039489485,0.142860319295593,0.21396807044069907,0.04920620803130698,0.5174767643527372
Croatia1996,NA,4220800,23678012697,Croatia,1996,0.14478297952994693,0.16117797573919637,0.2803496967399545,0.14717589082638363,0.2151961713419257,0.05131728582259287,0.5215125094768764
Croatia1997,946,4295100,23822087053,Croatia,1997,0.1447696211962469,0.16118367441968756,0.28031943377336965,0.14719098507601686,0.21517543246955834,0.05136085306512072,0.5214546809154618
Croatia1998,1029,4227900,25432144406,Croatia,1998,0.14477636651765652,0.16119113507888078,0.2803282953712245,0.1471652593486128,0.21521322642446605,0.051325717259159395,0.521464556872206
Croatia1999,989,4283800,23386945597,Croatia,1999,0.14475465708016247,0.16114197674961483,0.2802651851160185,0.14713572062187777,0.21518278164246696,0.05151967878985947,0.5214762593958635
Croatia2000,926,4118000,21774273832,Croatia,2000,0.14439048081593006,0.16075764934434192,0.27977173385138415,0.1468431277319087,0.21515298688683826,0.05308402136959689,0.5214424477901894
Croatia2001,881,4180633,23289671102,Croatia,2001,0.14453241889445928,0.14110973146889477,0.30713650301282125,0.12369227339496196,0.22690893938788695,0.05662013384097576,0.5203078098460209
Croatia2002,874,4217300,26878499206,Croatia,2002,0.14324330732933394,0.14020819007421811,0.3075901643231451,0.12263770658952411,0.22694615038057525,0.05937448130320347,0.5203566262774761
Croatia2003,865,4225600,34658113497,Croatia,2003,0.1418970087088224,0.14035876561908367,0.30743563044301403,0.1214265429761454,0.22728133282847407,0.06160071942446043,0.520328474062855
Croatia2004,871,4229600,41574530816,Croatia,2004,0.14006052581804426,0.14159731416682428,0.3056553811235105,0.119822205409495,0.22803574806128238,0.06482882542084357,0.5202383204085492
Croatia2005,874,4235875,45416358502,Croatia,2005,0.13795378758816065,0.14296526691651665,0.30473066367633606,0.11844022781597663,0.22927092985510666,0.06663912414790332,0.5201258299642931
